is_fake_news,fake_news_category,tweet_id,created_at,retweet_count,text,user_screen_name,user_verified,user_friends_count,user_followers_count,user_favourites_count,tweet_source,geo_coordinates,num_hashtags,num_mentions,num_urls,num_media
FALSE,NA,794406942542274560,Fri Nov 04 05:12:29 +0000 2016,3005,WikiLeaks: DOJ official gave @HillaryClinton camp 'heads up' about email filing https://t.co/7mJDtxR8g2 | AP Photo https://t.co/U9fgjLnMSe,politico,TRUE,1233,2135993,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",0,0,2,1,0
FALSE,NA,794515029794164737,Fri Nov 04 12:21:59 +0000 2016,2335,President @realDonaldTrump now looks to me to be more likely than not. He represents change in the US election. https://t.co/miTOI4v9Eb,Nigel_Farage,TRUE,293,503291,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794527528119664640,Fri Nov 04 13:11:38 +0000 2016,1146,Did you see this insane picture from last night? How the hell can @HillaryClinton act like she is in the lead? This… https://t.co/QWrp7apxoq,USAforTrump2016,FALSE,350,71200,11862,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794537202558435328,Fri Nov 04 13:50:05 +0000 2016,1036,Illegal immigrants surging to US-Mexico border in race against #ElectionDay. https://t.co/VwFlS1BNRW https://t.co/0OeeKvljLT,FoxBusiness,TRUE,402,571512,0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1,1,1,1,0
FALSE,NA,794539595237036032,Fri Nov 04 13:59:35 +0000 2016,5605,"@HillaryClinton If you elect me next Tuesday, that is the kind of president I will be.” https://t.co/Pkc34wdwha… https://t.co/Qc5rInlwcW",VigilanteArtist,TRUE,11265,3535477,39270,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,2,0
FALSE,NA,794541653088354306,Fri Nov 04 14:07:46 +0000 2016,1158,We r ALL in this together. American values. ???? Unity &amp; possibility. Jobs r ??Crime is ??Let's continue! ??… https://t.co/Lhg8Zv2Gcb,jamieleecurtis,TRUE,81,269850,50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,1,0
FALSE,NA,794544372352163840,Fri Nov 04 14:18:34 +0000 2016,4281,"If you think the country is on the wrong track, then the only choice Tuesday is @realDonaldTrump.  https://t.co/qiiwWmtBZ2",newtgingrich,TRUE,881,1722509,535,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794544683821178880,Fri Nov 04 14:19:49 +0000 2016,3140,This election is about who has the experience and vision to help working families. Without a doubt that candidate i… https://t.co/PQnLFuSP9O,BernieSanders,TRUE,1511,3862752,970,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",0,0,1,1,0
FALSE,NA,794566918162157568,Fri Nov 04 15:48:10 +0000 2016,1461,"#Retweet if you have a problem with this. ?? I know I do, @POTUS &amp; @HillaryClinton. #NeverHillary… https://t.co/I0Bu2QZTgp",LynnePatton,TRUE,967,41942,9160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,2,3,1,0
FALSE,NA,794567197041561600,Fri Nov 04 15:49:16 +0000 2016,2630,"Oh look, a message from our friends overseas. #PresidentialElection #Elections2016 #ElectionDay @realDonaldTrump… https://t.co/7NQJsbzCBW",CrappyCrapson,FALSE,33,3738,26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3,3,2,1,0
FALSE,NA,794569930460958721,Fri Nov 04 16:00:08 +0000 2016,1322,#Veep’s Selina Meyer has a special message for millennial voters. Don’t forget to #UseYourVote on #ElectionDay Nov.… https://t.co/8C06pNhjwW,VeepHBO,TRUE,1229,160361,1814,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",3,3,1,1,0
FALSE,NA,794573440883703808,Fri Nov 04 16:14:05 +0000 2016,2564,.@MeghanMcCain: 'The idea that people in @HillaryClinton's campaign knew that [Weiner] was sexting underage teenage… https://t.co/AtxSYmW773,FoxNews,TRUE,410,11471578,0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,3,1,0
FALSE,NA,794579595362177024,Fri Nov 04 16:38:32 +0000 2016,2472,BREAKING: US Judge Gwin is granting a temporary-restraining order against @realDonaldTrump campaign to forbid voter-intimidation! @OHDems,SubodhChandra,FALSE,772,1499,5090,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794594472814317568,Fri Nov 04 17:37:39 +0000 2016,3928,"In #NH, @realdonaldtrump says we will take care of our veterans. A vet in audience waves his prosthetic leg in the air to major applause.",KellyannePolls,TRUE,570,273535,1563,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,0,0
FALSE,NA,794594641739845632,Fri Nov 04 17:38:20 +0000 2016,4772,Wife was voting @DrJillStein but after #SpiritCooking #wikileaks is now voting @realDonaldTrump non-practicing Christians should do the same,JoseANunez1,FALSE,137,360,3303,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,2,3,0,0
TRUE,1,794597352673837058,Fri Nov 04 17:49:06 +0000 2016,1969,Hey @HillaryClinton @JohnPodesta Satanist rituals like #SpiritCooking ??? Really? Is this why you wanted to remove God from Dem platform?,WayneDupreeShow,TRUE,10748,141163,32550,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,3,0,0
FALSE,NA,794609395753619456,Fri Nov 04 18:36:57 +0000 2016,2541,"Trump calls @hillaryclinton the devil, vows to prosecute evil corruption. This is good vs evil. Vote #TrumpPence16… https://t.co/tmsuPuszRE",AmericanMex067,FALSE,3136,35768,28409,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",1,1,2,1,0
TRUE,1,794614652160397313,Fri Nov 04 18:57:50 +0000 2016,1606,Seen lots of people saying they will change their vote over #SpiritCooking scandal. https://t.co/8ROD8izkOY https://t.co/lrpYAevAVF,PrisonPlanet,TRUE,284,321735,4782,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,1,1,0
FALSE,NA,794616961124757504,Fri Nov 04 19:07:01 +0000 2016,1050,It's here... https://t.co/sbAYJVNXlO,stranahan,FALSE,47340,60463,8167,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,1,0
FALSE,NA,794622217468284928,Fri Nov 04 19:27:54 +0000 2016,2132,Great event in #Arizona w Utah Senator Orrin Hatch. Thanks to all the amazing @realDonaldTrump supporters there!!! https://t.co/v1bRWW4uo2,DonaldJTrumpJr,TRUE,1055,770543,5464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,0,0
FALSE,NA,794622832009428993,Fri Nov 04 19:30:21 +0000 2016,6781,"For the future of our children and grandchildren, join me in asking HRC to step down @realDonaldTrump  @EricTrump… https://t.co/B5MGUDxzQ5",GenFlynn,TRUE,2208,58215,282,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",0,0,3,1,0
FALSE,NA,794626509919154176,Fri Nov 04 19:44:58 +0000 2016,7884,I have never seen a president spread so much division &amp; hate for an opposing party candidate. What is Obama so afra… https://t.co/oyv0jemvOx,JudgeJeanine,TRUE,378,339371,90,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,1,1,0
FALSE,NA,794628394839371776,Fri Nov 04 19:52:27 +0000 2016,1476,".@realDonaldTrump thanks Medal of Honor Recipients &amp; Vets at the conclusion of last night's rally with 17,500 suppo… https://t.co/EKmuWEVAeX",DanScavino,TRUE,114,194767,2929,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
TRUE,1,794634752410075136,Fri Nov 04 20:17:43 +0000 2016,2094,Alex Jones Proven Right About @HillaryClinton's Satanism Connections  Learn more: https://t.co/iUw4FIzaRt… https://t.co/OMWUq6JfHX,RealAlexJones,TRUE,297,462722,4496,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,2,2,0
FALSE,NA,794643494144983041,Fri Nov 04 20:52:27 +0000 2016,1780,"#ff to a smart, tough woman who is never baited by a tweet: my choice for President, @HillaryClinton. https://t.co/MiDGVtMg6o",elizabethforma,TRUE,298,818925,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,2,0,0
FALSE,NA,794656895751639040,Fri Nov 04 21:45:42 +0000 2016,1660,'We’re going to end the Johnson amendment which takes away the voice of your pastors.' - @realDonaldTrump… https://t.co/PHPsvgX2KJ,TallahForTrump,FALSE,63,40830,1153,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794662211281186816,Fri Nov 04 22:06:49 +0000 2016,3840,.@realDonaldTrump - Argument for America #MAGA #TrumpPence16 This is the reason to vote for Donald J. Trump. Please… https://t.co/1ECr7tHaJC,parscale,TRUE,154,9377,80,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,1,0
FALSE,NA,794663404711661568,Fri Nov 04 22:11:34 +0000 2016,1577,I voted for @HillaryClinton and I urge all of you to do the same!!,BetteMidler,TRUE,75,1050202,159,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",0,0,2,0,0
TRUE,5,794676352163205120,Fri Nov 04 23:03:01 +0000 2016,1049,.@HillaryClinton sent Chelsea info now deemed classified https://t.co/AjmKkgsjmR,GOP,TRUE,1657,948066,297,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0,2,1,0
FALSE,NA,794678531959689216,Fri Nov 04 23:11:41 +0000 2016,4766,The smell of desperation. The stench of defeat. Obama has reverted to the rhetoric of Rev Wright &amp; Bill Ayers. He s… https://t.co/DwI8rf7cYP,IngrahamAngle,TRUE,304,1040304,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,1,0
FALSE,NA,794690356617113600,Fri Nov 04 23:58:40 +0000 2016,8145,Mr Howard is in hospice. He made the effort to vote 4 @realDonaldTrump that's how important his vote is to him! Ple… https://t.co/lJamdQgkvW,Trumptbird,FALSE,8696,18377,9317,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
TRUE,1,794696943746355200,Sat Nov 05 00:24:50 +0000 2016,7222,Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.… https://t.co/b6IZlU14IG,RiggedDebate,FALSE,102,440,27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,794697166765727745,Sat Nov 05 00:25:43 +0000 2016,2869,The end is near @HillaryClinton ??,KimDotcom,TRUE,17520,550178,60,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794702092153815041,Sat Nov 05 00:45:18 +0000 2016,2177,.@realDonaldTrump will repeal Obama's Executive Orders on Cuba &amp; continue the embargo until there is real political &amp; religious freedom,mike_pence,TRUE,1201,485621,745,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794702414641328128,Sat Nov 05 00:46:35 +0000 2016,2988,.@realDonaldTrump just dedicated this evenings rally to Riley. His biggest fan - who is always in our thoughts and… https://t.co/iZErRrmgKG,DanScavino,TRUE,114,194767,2929,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794702733878108160,Sat Nov 05 00:47:51 +0000 2016,1890,"Still the only cameras showing the huge crowds for @realDonaldTrump! #TheMovement - Hershey, PA. #RSBN https://t.co/vDNoCl8FNm",RSBNetwork,TRUE,226,36076,4827,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,0,0
FALSE,NA,794704295522205696,Sat Nov 05 00:54:03 +0000 2016,1237,"#MSM never reports it, of course. https://t.co/8OISvVoOyb",RealJamesWoods,TRUE,4409,468156,76,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1,1,1,1,0
FALSE,NA,794706327532662784,Sat Nov 05 01:02:08 +0000 2016,7694,.@HillaryClinton with JAY Z and Beyonce in Cleveland before the concert. https://t.co/11IkkK8j8n,dougmillsnyt,TRUE,710,26570,2244,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,1
FALSE,NA,794708761155870720,Sat Nov 05 01:11:48 +0000 2016,1575,.@HillaryClinton with JAY Z and Beyonce in Cleveland before the concert. https://t.co/aXU2AIrfdk,dougmillsnyt,TRUE,710,26580,2244,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,1
FALSE,NA,794709377529839616,Sat Nov 05 01:14:15 +0000 2016,2299,#RememberWhenTrump Campaigned with known cop hater Jay-Z just HOURS after 2 officers were murdered in NYC? me eithe… https://t.co/oQiyEoKsaa,USAneedsTRUMP,FALSE,1812,35066,31601,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,1,1,1,0
FALSE,NA,794718502624129025,Sat Nov 05 01:50:30 +0000 2016,7323,Doesn't get cooler than this. WWII Hero &amp; Navajo Code Talker came to see me in NM today to support @realDonaldTrump https://t.co/RcblmDDa6K,DonaldJTrumpJr,TRUE,1055,770190,5476,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794720431580319744,Sat Nov 05 01:58:10 +0000 2016,2285,One of the best @realDonaldTrump videos--watch! https://t.co/Wn43BVmvlv,IngrahamAngle,TRUE,304,1040816,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794726771627347969,Sat Nov 05 02:23:22 +0000 2016,7388,"Looks like @realDonaldTrump had more people at his Rally than Jay Z &amp; Beyonce.   According to this Picture, this is… https://t.co/M0PwYsa8sj",DiamondandSilk,FALSE,42,170136,1125,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,794730149342248960,Sat Nov 05 02:36:47 +0000 2016,3284,.@HillaryClinton with JAY Z and Beyonce in Cleveland at the concert https://t.co/e8e8eofTsq,dougmillsnyt,TRUE,710,26568,2244,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,1
TRUE,1,794735739598761984,Sat Nov 05 02:59:00 +0000 2016,1941,"BREAKING: @HillaryClinton is LEADING in polls in important battleground states Qatar, Iraq, Iran, Saudi Arabia  #RememberWhenTrump was?Never",USAforTrump2016,FALSE,350,71082,11862,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794739330560520192,Sat Nov 05 03:13:16 +0000 2016,2241,WATCH: Beyonc?'s full speech at the @HillaryClinton rally. #GetOutTheVote #ImWithHer https://t.co/4W0P7q2QBY,Bey_Legion,FALSE,40,159066,10917,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,0,1
FALSE,NA,794741244777922560,Sat Nov 05 03:20:52 +0000 2016,1180,"U finally got endorsed a newspaper, @realdonaldtrump! I take it all back! (So what if it's the KKK's newspaper?) https://t.co/OaLB5miMkA",mishacollins,TRUE,90,2550610,27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,0
FALSE,NA,794748448436326400,Sat Nov 05 03:49:30 +0000 2016,2309,WATCH: Beyonc? performs #Formation at the @HillaryClinton rally. #GetOutTheVote #ImWithHer https://t.co/m4KCknouQO,Bey_Legion,FALSE,40,159059,10917,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",3,3,2,0,1
FALSE,NA,794878833635758080,Sat Nov 05 12:27:36 +0000 2016,16454,@HillaryClinton 'I'm with her!'  RT #ImWithHer  HILLARY CLINTON https://t.co/Nvnj8DqRRu,VigilanteArtist,TRUE,11264,3535543,39263,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,2,0,1
FALSE,NA,794882480125997056,Sat Nov 05 12:42:06 +0000 2016,1941,Sex assault case dropped - @realDonaldTrump accuser withdraws lawsuit. https://t.co/vQgVzKFUiZ,FoxNews,TRUE,407,11462344,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,1
FALSE,NA,794892965852356610,Sat Nov 05 13:23:46 +0000 2016,4094,RT #ImWithHer  @Freedland @machadooficial @aliciakeys @LiliEstefan @elnuevoherald @MegaTVLive @HeraldOpEd @infobae… https://t.co/G0GAz9gSNd,sallybell26,FALSE,2642,546927,6938,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,9,1,0
FALSE,NA,794894789540016132,Sat Nov 05 13:31:00 +0000 2016,2635,There is one candidate running for president who has pledged to raise the minimum wage to a living wage. That is @HillaryClinton.,BernieSanders,TRUE,1511,3862730,970,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",0,0,1,0,0
FALSE,NA,794900720256421888,Sat Nov 05 13:54:34 +0000 2016,1214,My pals Gov Rick Perry and Gov Phil Bryant and me on the trail for @realDonaldTrump in PA where Trump will win in s… https://t.co/HV9rcZm8k8,GovMikeHuckabee,TRUE,517,513488,237,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794902843664826369,Sat Nov 05 14:03:01 +0000 2016,2012,"She gave you 'Don't touch my Pu**y' pose realness, she is iconic, you OVER @realDonaldTrump https://t.co/rl2mkTo7vR",IconicBeyPics,FALSE,8496,7753,63,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
FALSE,NA,794913623227252736,Sat Nov 05 14:45:51 +0000 2016,2912,"If you just woke up from an 18-month coma, here's a quick recap of @HillaryClinton's run for the Presidency: https://t.co/fGdmqPrEPl",mattbelknap,FALSE,364,19801,2679,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,794924671191941120,Sat Nov 05 15:29:45 +0000 2016,1488,".@realDonaldTrump with supporter &amp; friend @ESPNDrLou in Tampa, Florida. #MakeAmericaGreatAgain https://t.co/i4zca7iNXX",DanScavino,TRUE,114,194766,2929,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,3,0,1
FALSE,NA,794931267682734080,Sat Nov 05 15:55:57 +0000 2016,1042,.@brunelldonald sets the screen on ??fire?? this morning speaking truth to power for our candidate @realDonaldTrump.… https://t.co/dks56IBPTm,carrieksada,FALSE,5281,10769,66061,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,1,0
FALSE,NA,794932323192029184,Sat Nov 05 16:00:09 +0000 2016,10943,#American #voters please #savetheworld from #DonaldTrump! https://t.co/Bfb8ahfg26 #ElectionDay #Elections2016 #PresidentialElection #USA,jalloyd4,FALSE,3402,49467,7052,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6,6,1,1,0
FALSE,NA,794932779712741376,Sat Nov 05 16:01:58 +0000 2016,3968,We are at Tampa International Airport &amp; some heroes wanted to say hello to @realDonaldTrump. #AmericaFirst… https://t.co/JIV9WyUXxA,DanScavino,TRUE,114,194586,2928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,1,0
TRUE,1,794933474738192384,Sat Nov 05 16:04:44 +0000 2016,1448,.@DrewGriffinCNN Did you coordinate with @donnabrazile &amp; @HillaryClinton before running this #VoterFraud hit piece? https://t.co/bRjVIO2sFC,JamesOKeefeIII,FALSE,1030,210605,1231,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,4,0,0
FALSE,NA,794934135378903040,Sat Nov 05 16:07:21 +0000 2016,4959,"Crooked needs Beyonc? &amp; Jay Z to fill an arena. Like last night, @realDonaldTrump needs an arena, American flags an… https://t.co/P1OndLwRRg",DanScavino,TRUE,114,194559,2928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794938201697828864,Sat Nov 05 16:23:31 +0000 2016,1310,"Hey #Nevada, stop the Feds from regulating your state to death, prove the 'experts' wrong-- Vote @realDonaldTrump!",IngrahamAngle,TRUE,304,1040426,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,0,0
FALSE,NA,794939713945829376,Sat Nov 05 16:29:31 +0000 2016,2228,Obama's calling @realDonaldTrump 'inhuman' is the same dehumanization the left does to justify mass extermination of the unborn.,IngrahamAngle,TRUE,304,1040545,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
TRUE,5,794943007095193600,Sat Nov 05 16:42:36 +0000 2016,1657,More classified emails were discovered to have been deleted from @HillaryClinton’s private server https://t.co/AjmKkgsjmR,GOP,TRUE,1657,948248,297,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0,2,1,0
FALSE,NA,794943783569944577,Sat Nov 05 16:45:42 +0000 2016,6611,Game Over. @realDonaldTrump https://t.co/M6nc49UZSz,FUCCl,FALSE,996,34384,24997,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
TRUE,1,794947029214445568,Sat Nov 05 16:58:35 +0000 2016,1804,Voters of PA: your LYFT or UBER to the polls is on us this #electionday. Seriously. Just use promo code VOTEPA in e… https://t.co/EC8bGq45An,myridetovote,FALSE,2,93,11,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,1,1,0
FALSE,NA,794949967412535296,Sat Nov 05 17:10:16 +0000 2016,1335,Daily reminder that there are five living Presidents - and not one of them supports @realDonaldTrump. #ImWithHer… https://t.co/CdACbKrwOG,shannonrwatts,TRUE,1958,19796,31671,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,2,1,0
TRUE,1,794950980693528577,Sat Nov 05 17:14:17 +0000 2016,2194,#PodestaEmails31 Did You ever have doubts whether @facebook was pro-@hillaryclinton and blocking other candidates?.… https://t.co/5ugKKpHZV2,BadassTexCowboy,FALSE,442,439,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,3,1,0
FALSE,NA,794951715258830848,Sat Nov 05 17:17:13 +0000 2016,1187,"Retweet if you agree: In the court of public opinion, @HillaryClinton is guilty. https://t.co/rc06WZ43uZ",AmbJohnBolton,TRUE,864,205963,236,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,1
FALSE,NA,794952061246992384,Sat Nov 05 17:18:35 +0000 2016,1315,Fox News Poll: @realDonaldTrump leads @HillaryClinton among independents 41% to 33%. https://t.co/xA2hOvoVvx,FoxNews,TRUE,407,11463006,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,3,0,1
FALSE,NA,794959520443183104,Sat Nov 05 17:48:13 +0000 2016,3412,.@HillaryClinton concludes Florida rally in the pouring rain https://t.co/tevppdQBVz https://t.co/5wOiGCEvLK,ABCPolitics,TRUE,495,270532,61,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",0,0,2,2,0
FALSE,NA,794959802396909568,Sat Nov 05 17:49:21 +0000 2016,2496,SOOOO CUUUTE !!! Donald Trump runs over to Melania Trump  at Rally in N.C &amp; Gives Her a BIG KISS !!!… https://t.co/pzZogPjzLp,Darren32895836,FALSE,41931,62022,52185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,1,0
FALSE,NA,794959862518059010,Sat Nov 05 17:49:35 +0000 2016,1504,"Just as her speech in Florida was getting started, @HillaryClinton got interrupted by a torrential downpour. https://t.co/ipVODIzqgQ",FoxNews,TRUE,407,11462897,0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,2,0,0
FALSE,NA,794960342929514496,Sat Nov 05 17:51:30 +0000 2016,1287,"If you follow these rules on Election Day, @realDonaldTrump will win.  Share this thread.   #SaturdayMorning… https://t.co/RUTwKHolaW",ScottPresler,FALSE,29234,40800,38005,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,1,0
FALSE,NA,794964883754217472,Sat Nov 05 18:09:32 +0000 2016,1911,Whatever his shortcomings @realDonaldTrump hasn't betrayed the public trust or stolen from the public treasury--Hil… https://t.co/UKN95jtXeA,DineshDSouza,TRUE,4232,375891,525,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,794965137467834373,Sat Nov 05 18:10:33 +0000 2016,3991,Don't Count #Connecticut out. Signs all over the state for @realDonaldTrump! Very little for Hillary. https://t.co/rAFw2xqfMl,IngrahamAngle,TRUE,304,1040228,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,0,0
FALSE,NA,794967657179152384,Sat Nov 05 18:20:33 +0000 2016,1187,"Cheering throngs greet @realDonaldTrump and @MELANIATRUMP as they exit Trump Force One in Wilmington, NC. Just thre… https://t.co/mDc8cGZuSF",dmartosko,TRUE,789,29619,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,3,1,0
FALSE,NA,794967919692288000,Sat Nov 05 18:21:36 +0000 2016,3899,Now Eastern Connecticut signage--overwhelming for @realDonaldTrump. https://t.co/sYpUqb0SXp,IngrahamAngle,TRUE,304,1040407,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
FALSE,NA,794976743404797952,Sat Nov 05 18:56:40 +0000 2016,5994,You've officially lost. @realDonaldTrump https://t.co/zaWPdBVs32,musicnews_facts,FALSE,0,171200,81,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
FALSE,NA,794977423502741504,Sat Nov 05 18:59:22 +0000 2016,2175,"??EXPOSED:Jay Z beating a woman surfaces!  @HillaryClinton says she stands for women,but just had woman beating Jay… https://t.co/tz1Z4RyLSY",FacMagnaAmerica,FALSE,607,13232,8378,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,2,1,0
FALSE,NA,794980092048904192,Sat Nov 05 19:09:58 +0000 2016,1060,You've officially lost?? @realDonaldTrump https://t.co/VOZonW1T4Z,Tim_Nordahl,FALSE,15511,28188,19444,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
FALSE,NA,794982411171938304,Sat Nov 05 19:19:11 +0000 2016,1261,Fun being at a rally with @realDonaldTrump in @LaraLeaTrump's home town of #Wilmington #NC! #MakeAmericaGreatAgain… https://t.co/kij12SsnNc,EricTrump,TRUE,473,557930,4064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,3,3,1,0
